a2c,ddpg,ppo,sac,td3,baseline
0.0,0.0,0.0,0.0,0.0,0.0
-0.00026864509999996515,-0.0005018214999999618,-0.0002591631376469741,-0.0012332299000000348,-0.00010325939999998082,0.0005306408231476089
0.004095072000000044,0.004910883000000031,0.0024766342002676103,0.005780086000000011,0.006843506000000052,-0.0015013220076687866
0.005294540000000038,0.005382138000000035,0.0027290739027091768,0.00579278899999999,0.007314148000000045,0.02403731016684114
0.002303204999999958,-6.893610000004991e-05,0.0012456182891852222,0.0016288070000000298,0.004409155999999959,0.020511349716495257
0.00984772100000002,0.006882398000000045,0.003982722764516948,0.012425349000000046,0.013226589000000037,0.029158744305121827
0.00985571100000001,0.005962337000000058,0.003643525694954791,0.008034320999999997,0.013269810000000055,0.030432610768386513
0.013379851000000024,0.008984189000000012,0.00403508975035639,0.01539731599999999,0.016384138000000034,0.03647394366675476
0.006924787000000011,-0.0001557526999999536,0.00019951854992937296,0.003531494999999995,0.008291532000000006,0.03429425014667655
0.026164371000000044,0.017677915000000037,0.007850677597312838,0.023875187999999964,0.030162412999999944,0.035361968376488306
0.02142822900000005,0.01256403899999999,0.007101778218522435,0.02240236499999999,0.02794064599999995,0.050425837706917664
0.015562290000000038,0.008066824000000023,0.003427929806889035,0.016911665000000038,0.023370398000000046,0.052306341069056184
0.03223246200000006,0.02600097100000002,0.012032510405025213,0.031688748999999954,0.03928601699999999,0.056737151991130316
0.04226454000000004,0.03644943200000003,0.015463858134420356,0.041503397,0.04581802300000005,0.07335787550839595
0.029837925000000046,0.023304077000000048,0.005883514904141542,0.026848783000000053,0.029940055000000052,0.06278412244885462
0.02689114500000002,0.02275873999999999,0.004154717099527828,0.02656704700000002,0.027779902000000002,0.06209922557246639
0.04201338300000003,0.034160300000000046,0.008763277199290227,0.03354433299999998,0.039442839999999965,0.058750781656482724
0.05229131499999994,0.045958358000000005,0.016928317652687198,0.04747315800000006,0.04994371299999999,0.07335969550787308
0.05777799699999998,0.046747256999999987,0.01865097967624839,0.046143493000000015,0.04834664599999995,0.0786292598474957
0.06307148900000006,0.050069629999999886,0.024960636212978397,0.05196613800000004,0.05623893500000006,0.07577998408077541
0.05652402200000011,0.044347244999999993,0.017131931758140213,0.04344452399999998,0.05208508799999999,0.08282489132494596
0.0634491640000001,0.05188996399999992,0.023491587305077236,0.05795788100000005,0.06411436100000004,0.0876422967700914
0.08485887000000011,0.06830305099999998,0.03721759168195236,0.07453367999999994,0.08475827200000012,0.10058364719816204
0.1054422109999999,0.08324519999999995,0.04971344917380298,0.09095561700000009,0.1002947919999999,0.10294094603306474
0.1085567919999999,0.0895886200000001,0.055356834227103274,0.10044954000000003,0.10833095699999994,0.11642585484154709
0.12355850300000003,0.11389806799999996,0.07446087449316541,0.12607843299999996,0.13286727300000004,0.12228554291405645
0.12581598900000007,0.11473860700000008,0.07605950025819591,0.127460348,0.1356737109999999,0.13855225433791335
0.10687849099999992,0.0958787109999999,0.05349363505446003,0.10450982199999993,0.11701168800000009,0.11680836546335276
0.14014926399999997,0.12941683400000004,0.08629795150762959,0.1372950660000001,0.15295404099999996,0.12764339942343322
0.14073859000000008,0.1363988600000001,0.08541433293822664,0.139153382,0.1545150049999999,0.14001921830667347
0.14387733400000002,0.14336713599999995,0.09165612670073263,0.14059711400000005,0.1580394169999999,0.14082139417375578
0.14207662599999993,0.14325470999999995,0.09573080747339409,0.13844838599999995,0.16073576799999992,0.14059598057998415
0.1746631540000001,0.17812373699999998,0.12913846915887972,0.1639624269999999,0.2008501669999999,0.13449250135800825
0.2526125560000001,0.2505851089999999,0.1945642153724972,0.2348878160000001,0.2772838700000001,0.17763092798799207
0.2381954509999999,0.236319152,0.1869571335746867,0.22252736199999995,0.266713601,0.211620749929453
0.23553581199999993,0.23595070299999998,0.18207222492110844,0.23064507000000006,0.2694375560000001,0.20843943523374292
0.22974147600000003,0.22696515400000009,0.17612144664628104,0.2242248659999999,0.26058969299999996,0.21319842313469714
0.260515186,0.2615567150000001,0.2026717485874386,0.2599941839999999,0.292304632,0.21949428961847023
0.2691835209999999,0.2805195589999999,0.2204983384753943,0.277991608,0.3120968289999999,0.2504633563302846
0.27594962599999995,0.30018315500000003,0.2280117037359327,0.2918347150000001,0.3263101100000001,0.24608821075807047
0.2841020589999999,0.3114828289999999,0.2404026077070702,0.30216002300000006,0.3450953529999999,0.24181769296067254
0.270888855,0.30361659899999993,0.23188562672907836,0.2916853570000001,0.3447788330000001,0.23109767408949766
0.23695165100000007,0.26786341400000013,0.1821274041487109,0.2506847109999999,0.2946383840000001,0.19152120838732134
0.24719856199999993,0.27824798,0.19462182433888642,0.2608151329999999,0.3038229029999999,0.18557114180419385
0.2665563570000001,0.2973226440000001,0.21605454549279832,0.2738889550000001,0.3196991059999999,0.20061938577325944
0.24058593500000006,0.2633564410000001,0.1982313276191007,0.2520448160000001,0.303272912,0.19852749613039267
0.22169769699999992,0.246219402,0.18292328275727457,0.23755375,0.287648213,0.20575786576030125
0.23690826399999998,0.258073716,0.19391399565111078,0.25501897399999995,0.2965253160000001,0.21445573204174334
0.2714946839999999,0.2952450549999999,0.2265399903967029,0.2941502649999999,0.3279930630000001,0.2203756132676897
0.2657550959999999,0.29030411599999995,0.21652430520644061,0.28588178099999995,0.3162612080000001,0.24191304317717952
0.26227292999999996,0.283130973,0.2146443733212652,0.28440180000000004,0.3159673130000001,0.23728154402008328
0.2689449169999999,0.290888149,0.22585970470607142,0.2889741939999999,0.3215254380000001,0.24285265119989705
0.271924409,0.291169696,0.2172304179927204,0.288900152,0.314224044,0.2304777645115105
0.24523738899999997,0.26432595999999997,0.18138047784244316,0.2572766229999999,0.2827844240000001,0.20621286562957195
0.23148623,0.24790197600000002,0.17570655313731637,0.2438090830000001,0.2686918729999999,0.19583340861176698
0.23390739400000007,0.254854912,0.1835378718923647,0.2637164509999999,0.2732320830000001,0.20479304408629123
0.2260699979999999,0.24171404000000005,0.17624782801992492,0.25076278499999993,0.2649684879999999,0.20270332956475065
0.2738789550000001,0.28146336599999994,0.22585745822633058,0.2974053160000001,0.3206613160000001,0.21900608585630033
0.3182177320000001,0.32180609400000004,0.2669052080659829,0.33434674,0.3613401969999999,0.2696245327761709
0.31544198399999995,0.32490512700000007,0.2636746468420951,0.3373446580000001,0.36142599,0.2777261050825971
0.3380588189999999,0.3437647990000001,0.28043822948696207,0.359595666,0.38469150600000007,0.27191151748493475
0.349127067,0.355575777,0.2859171203089738,0.3715469380000001,0.38737234499999995,0.29672907474467086
0.3468136229999999,0.34756799399999994,0.2855928688133331,0.37080960199999996,0.38124500399999994,0.30447179642249367
0.34259308199999994,0.28686852399999996,0.2156513855982772,0.373938071,0.326882547,0.30875971519050116
0.34228927000000003,0.29002825699999996,0.21629217038213694,0.3742006370000001,0.326990385,0.30567113168766047
0.31136332000000005,0.25947316500000006,0.1868826131223801,0.33841302300000004,0.2970739369999999,0.29628077780030343
0.306181814,0.2547383060000001,0.18166478549482928,0.332111017,0.29592178099999994,0.2887674648370552
0.29508755400000003,0.2557355560000001,0.17977118309245188,0.3304180120000001,0.2853237080000001,0.2982374991893235
0.3333845889999999,0.29759243999999996,0.21146888906937442,0.3765250989999999,0.3223749680000001,0.2916070191431541
0.3291758230000001,0.35607889800000003,0.281135617383956,0.373054946,0.384293439,0.3302690016934429
0.3242134850000001,0.3541177009999999,0.2809496344090304,0.36605026,0.386184118,0.32872124750399284
0.3372010830000001,0.3652076370000001,0.29270563107563136,0.37730351799999995,0.3916680390000001,0.3270672674914047
0.3080882649999999,0.33754088999999987,0.26177499199607596,0.3440813189999999,0.36577295200000004,0.3149977855933192
0.313371939,0.33430807000000007,0.26064735520180876,0.3461587690000001,0.37362188599999996,0.3161607652591753
0.32792670200000007,0.3448042760000001,0.26621299050501596,0.35349013100000004,0.37650560199999994,0.3021999043923202
0.30625828799999993,0.32220573399999997,0.24538373203402664,0.32922151099999997,0.357420193,0.2979813231653662
0.30172502799999995,0.3104049920000001,0.2336040120258471,0.3164500959999999,0.3524057479999999,0.28399964328010263
0.296989895,0.30789681600000013,0.2364754072493217,0.321842459,0.344266554,0.287239952593009
0.292160747,0.303397223,0.23611091787777283,0.3203304739999999,0.33427031700000004,0.29597009057249596
0.21419311400000007,0.16023928300000007,0.1733617051493975,0.183501649,0.25287559499999995,0.22907729710901087
0.2180235560000001,0.2396587679999999,0.19666266717381914,0.25252847200000006,0.262309192,0.2330427208477254
0.21062990299999992,0.2242759920000001,0.18112571138608757,0.23467963599999994,0.24246995600000001,0.22114227694985295
0.1930740560000001,0.2051532309999999,0.1657414352308677,0.21103129300000006,0.22184197500000008,0.19252877785392689
0.24290060199999997,0.256869598,0.2147265025693283,0.25946505799999997,0.2731426170000001,0.1980065767678665
0.21662989800000004,0.230586196,0.19796564456646099,0.22978837999999988,0.24959497900000005,0.21489146655069571
0.2124260589999999,0.22535041500000003,0.1941469456153647,0.22469070200000005,0.24585442500000004,0.2059610398482671
0.23143953300000006,0.24598799099999993,0.22506731780047157,0.24626409400000004,0.27177370099999987,0.21797068371476488
0.2245660020000001,0.24426685400000006,0.2275302445353777,0.24531751600000007,0.26556739299999993,0.22790020134964958
0.19796469800000008,0.21665475300000003,0.19257097791849798,0.21512620900000004,0.23236199099999993,0.21138037682778435
0.19426969500000008,0.213472243,0.1807121246319171,0.2060203670000001,0.226040598,0.19747473740847804
0.2123480959999999,0.22559154000000003,0.194448377540173,0.22080837000000011,0.24206092800000006,0.20388184581150884
0.2219273899999999,0.2313301270000001,0.19677666091375565,0.22228187599999993,0.24523814500000002,0.20503932108870243
0.19913083700000006,0.20765685100000003,0.1768183611377494,0.200641392,0.22770719500000006,0.1894548875175959
0.19865010800000002,0.2032177960000001,0.1776778339558798,0.1998145349999999,0.2290474650000001,0.19521855952013098
0.224450642,0.22437818200000004,0.19554736223433167,0.21809424900000007,0.25333854799999994,0.18405481589839678
0.23673420399999992,0.23487517900000002,0.2102576157519219,0.2294989269999999,0.26112113899999995,0.20577553307229815
0.240644892,0.24551163299999992,0.2086479389386042,0.2371712620000001,0.2692840060000001,0.20956827881184592
0.23176658400000003,0.235767169,0.19942034876369638,0.2276623899999999,0.26039123999999997,0.20824913431280992
0.23244428499999992,0.23423579099999997,0.19651004748404607,0.2245532649999999,0.25869620399999993,0.21138539292390435
0.237464101,0.24018360299999988,0.198926244175395,0.2322687039999999,0.261754284,0.20915948917320046
0.22443834199999996,0.2293322039999999,0.18480803614483424,0.21959624699999997,0.25140964800000004,0.20466369095272502
0.12296513599999995,0.162921787,0.18591736181908589,0.16026327,0.18548028099999997,0.20649629725545413
0.21429371900000005,0.214492983,0.18001813575743839,0.20524364800000006,0.2369383629999999,0.1993888885658267
0.23170917200000002,0.23800418599999998,0.1977362094906543,0.224487875,0.2415046939999999,0.20393351604056545
0.279535878,0.279273125,0.24284806994007016,0.267564689,0.285618101,0.22097150773062557
0.2765451669999999,0.2735560349999999,0.23010555350055847,0.2637325930000001,0.2765111340000001,0.23856886072338582
0.2823240859999999,0.27662608199999994,0.2333648267697997,0.2628174569999999,0.27601670999999994,0.2304337294022115
0.2717444110000001,0.266195456,0.22465834759087674,0.25463058400000005,0.2645803300000001,0.23481344716823405
0.26984071699999995,0.2669220379999999,0.2259971777162475,0.25817218500000005,0.2614226470000001,0.23647781449491087
0.27999977000000004,0.2732268770000001,0.2306873431553319,0.261899244,0.26656937899999994,0.2364370642627168
0.29634656700000006,0.2929344750000001,0.24478900675574644,0.28075235800000004,0.28213003099999995,0.26175862820691126
0.34289054799999996,0.33368216500000003,0.28236921967163586,0.32311362400000004,0.327653375,0.26353916476850353
0.3552271200000001,0.3407868289999999,0.28541314588458905,0.32672696999999995,0.34313494999999994,0.30059075851319195
0.353536821,0.3390741029999999,0.2906866268502842,0.3301833980000001,0.3471746910000001,0.30137353584926224
0.3418158929999999,0.3248535959999999,0.2836763272041399,0.3207328319999999,0.3436757150000001,0.27638241278573616
0.3355217860000001,0.32639985899999996,0.2780949220985221,0.32054796900000004,0.331290578,0.2833233581085573
0.348823388,0.34381410100000004,0.29290954814620435,0.338023976,0.336015169,0.29395836968708317
0.3457046750000001,0.34195926099999996,0.29198353187442944,0.3330722849999999,0.32805357799999996,0.2924952232782019
0.38755791999999994,0.3776089339999999,0.32356945153475763,0.36912525600000007,0.36747778000000003,0.322274676185471
0.3773005859999999,0.36768024600000004,0.3176873881700332,0.3661406059999999,0.364296358,0.3265887851898563
0.36170929799999996,0.3540764879999999,0.3065511371538029,0.352100139,0.3508204680000001,0.3111542130391067
0.352769655,0.34511644699999994,0.30105769629790613,0.3428242760000001,0.341897699,0.3050597894242851
0.36253429099999995,0.3536603700000001,0.30842317455893314,0.35358222399999995,0.347058061,0.3040053438735865
0.33244137100000004,0.32068224,0.27854558271247454,0.3215188670000001,0.3227170800000001,0.27743410614210323
0.329437213,0.31947559799999997,0.278085724498359,0.320529679,0.31991797699999996,0.27490053369931017
0.3248937069999999,0.3168347919999999,0.2781462734496684,0.3219977420000001,0.317463115,0.27429722606777285
0.3331821769999999,0.32287834199999993,0.2831040999114092,0.32865484000000006,0.31826339800000003,0.2782770322413796
0.33907601,0.3377058130000001,0.29479085809178324,0.3380039110000001,0.3265728559999999,0.27764047632671196
0.3521782590000001,0.3533196270000001,0.3102956071972507,0.3465140020000001,0.33699155799999997,0.26516509015500567
0.3490834850000001,0.350830902,0.30751213669260474,0.34116533499999996,0.333153966,0.2790618071378516
0.3450582009999999,0.354148612,0.3067814934473841,0.34193489999999993,0.33223475,0.2724306612382147
0.3322629809999999,0.3472908289999999,0.30679046048911823,0.32878518800000006,0.3221702720000001,0.26914738218155737
0.34652985899999994,0.35683301399999995,0.32415296116097875,0.3409962080000001,0.33789213199999996,0.2766192346689126
0.3345458030000001,0.35036865800000005,0.3240141668203862,0.3373866850000001,0.3282681070000001,0.2751214194895043
0.34982323900000006,0.3633630460000001,0.33329611521051405,0.342934963,0.337188172,0.27466868352202234
0.3664492890000001,0.3847977890000001,0.34487393384636866,0.361537422,0.35174881700000005,0.2849172337481706
0.38460037199999997,0.400721146,0.3542008894689316,0.376746814,0.3646149580000001,0.2887871740996852
0.3844523389999999,0.40698560400000006,0.3672216988453427,0.3808382960000001,0.37020786400000005,0.29531293759057553
0.38555274399999995,0.40634091999999994,0.3618191591777529,0.3820639110000001,0.369512118,0.29738241016671246
0.38417156600000013,0.4041533189999999,0.362109208858256,0.3853817250000001,0.37305491599999996,0.3045830383417513
0.377359655,0.39090345699999995,0.347019120480713,0.3728458400000001,0.36341768999999996,0.2902943556178657
0.36928509899999995,0.3875931170000001,0.3371005741246473,0.3681868189999999,0.35225255799999994,0.2785718277664359
0.34845725699999996,0.36664901600000005,0.3190260595265366,0.3456362790000001,0.3290582409999999,0.2569794871410157
0.33128388899999994,0.34636235499999996,0.2946098624066154,0.320904274,0.308084952,0.23666900322046713
0.30937428600000005,0.331329875,0.2851936458837355,0.30883535100000004,0.296119794,0.2066207230733633
0.30054272799999987,0.32063327099999994,0.28429895701221725,0.30124962800000005,0.287380406,0.21951022571145232
0.31935051099999995,0.3379163740000001,0.2972601012731616,0.3191286100000001,0.3030053459999999,0.22903841126652458
0.3129011740000001,0.32888870900000006,0.283038353865691,0.3082151270000001,0.29354397699999996,0.22833997536963643
0.3463719110000001,0.360734392,0.3118817044406317,0.338824362,0.32427718299999997,0.23527799093720153
0.3332150519999999,0.34604754000000004,0.29379030661492955,0.32295942299999997,0.3139570020000001,0.2372102976990901
0.3367603359999999,0.3499621610000001,0.29212227726267653,0.328842858,0.31684792800000006,0.244641888246794
0.3510189609999999,0.366943429,0.3047911814175574,0.3385073759999999,0.32605122699999994,0.2235618996692882
0.36004797600000005,0.37234698600000005,0.3134381252639941,0.3433901529999999,0.33182773699999996,0.2455068762909514
0.39277605099999996,0.407597902,0.35726970012737114,0.38038033199999993,0.37296030799999996,0.2535220208173317
0.39353098699999994,0.416318129,0.3614802272541062,0.391505959,0.37670062100000007,0.2716509912183252
0.3965537779999999,0.42949542299999993,0.36953534476934047,0.393293899,0.387117696,0.2716977785219555
0.3964113359999999,0.42523033199999993,0.3619706141164932,0.3913037649999999,0.3825820249999999,0.27064391004426197
0.40395499600000007,0.43653002200000013,0.3838992012106499,0.4025969820000001,0.3983355460000001,0.2766727248974466
0.394531615,0.4262092579999999,0.36995386144393405,0.39505481700000006,0.3840274450000001,0.26712292129980447
0.42559392599999996,0.44904655300000007,0.3908162168486931,0.4157075449999999,0.4109344410000001,0.27888087255569083
0.4194175889999999,0.44149827300000005,0.38881307233029044,0.405053206,0.4062037050000001,0.2698764029477069
0.4278387890000001,0.44939543200000004,0.37994836479916494,0.413886112,0.40862798399999994,0.2621394519999332
0.4161069280000001,0.43763293200000003,0.36585239591050034,0.40701285800000003,0.40534272399999993,0.2677980079351091
0.45107341599999995,0.4756889439999999,0.39832196837129447,0.4363805190000001,0.4328706969999999,0.2725566407142139
0.4672374809999999,0.4864482579999999,0.39394423765737235,0.44589214999999993,0.4431080319999999,0.27759524268117175
0.492824821,0.50484718,0.41112899321977187,0.4661814240000001,0.4669151939999999,0.28180574488605675
0.531314173,0.536866954,0.43013784077945494,0.49809994500000004,0.5023566159999999,0.30424616087756656
0.528625214,0.538974834,0.432559441743087,0.505023413,0.5082801920000001,0.31209373228136195
0.564088662,0.5686774920000001,0.45565637664644515,0.5301355889999999,0.534468571,0.32026894798126326
0.5457807809999999,0.560046842,0.4418624250805399,0.523700982,0.529809064,0.31320180123128766
0.541678149,0.5598900930000001,0.4256765354563429,0.519374625,0.5248955930000001,0.30798847931452983
0.5556461299999998,0.5642570330000001,0.44437618709451776,0.530351896,0.544412987,0.3154828820393088
0.5534960849999999,0.5580512379999999,0.4349810723688982,0.526528899,0.5400348629999999,0.3195344672166824
0.5369837909999999,0.543333703,0.4132004672636348,0.5105327900000001,0.5177186869999999,0.30032574883323604
0.5345467700000001,0.5371858519999999,0.4188584367434285,0.5079566980000001,0.515715185,0.3084805006365783
0.5651451229999999,0.559226409,0.42596152857403363,0.5290072800000001,0.5359881799999999,0.3058094072576875
0.5895363670000001,0.5840617069999999,0.4307761014353768,0.5480575149999999,0.555851605,0.31258171409237595
0.574348009,0.5739307269999999,0.4137253517969698,0.542480154,0.542295732,0.29460970754872307
0.574859855,0.572688277,0.4123140291160992,0.5402849110000001,0.5512384339999999,0.3004568775760485
0.550286107,0.5472711029999999,0.392443438390678,0.517445703,0.5304256059999999,0.2975934857158228
0.510595098,0.5128580220000001,0.38335224067906687,0.48609968500000006,0.498041665,0.2990965833327379
0.522034561,0.52667204,0.38990694124742203,0.49754088100000005,0.507608932,0.29444937003381527
0.49367227,0.49967529900000013,0.3721251097554071,0.4707965800000001,0.48053256499999997,0.28628849237857457
0.487753183,0.492265226,0.3801949178870055,0.47650974099999993,0.4808394110000001,0.2866659425140291
0.50438973,0.5096267350000001,0.39025021018892525,0.4871241969999999,0.4963754950000001,0.2856583730474238
0.519248902,0.5253022460000001,0.40166548828117316,0.502660412,0.515983318,0.29190962734889264
0.5266744769999999,0.5299743119999999,0.41488249873471844,0.5104993799999998,0.531249587,0.3072956809769971
0.5441769750000001,0.5506477209999999,0.4179315605946942,0.531697395,0.5465972060000001,0.3306694903588637
0.5223932039999999,0.529210382,0.4067191740582129,0.518642067,0.5360038259999999,0.3343134400436019
0.513962155,0.519165611,0.4002167194164137,0.5128055959999999,0.518366271,0.3314312711156006
0.5195250930000002,0.5275873799999999,0.39998035684182753,0.5151507369999999,0.523101304,0.3307492596042373
0.487485051,0.4928260989999999,0.3712198187104219,0.48436241299999994,0.488945642,0.31445360574967135
0.49433665299999996,0.4932748799999999,0.37557004204899397,0.490538432,0.492860942,0.3096466320088457
0.507950267,0.5049701740000001,0.3809623784574752,0.4987970020000001,0.503684698,0.3125765204353314
0.49701315699999987,0.4970220319999999,0.3687673865361465,0.4897628300000001,0.49329716599999995,0.3076647413587645
0.4881110589999999,0.49028359700000007,0.3611018738992028,0.482702287,0.4871691610000001,0.3075942496717011
0.5082378670000001,0.503637402,0.3745196165271001,0.5027329650000001,0.505485848,0.3028787198070411
0.54588981,0.521783709,0.3863890824680256,0.5180345179999999,0.5305894580000001,0.31501492022254246
0.525876482,0.49809121900000003,0.3668535246945317,0.504663374,0.513425768,0.31759523557873487
0.524890396,0.510769671,0.3486900018594982,0.5128225390000001,0.5132635,0.3081662178000477
0.533954186,0.5207598219999999,0.3437252028809595,0.5197691489999999,0.515069045,0.30876917030973616
0.546345831,0.5257405530000001,0.36502389321069817,0.534108578,0.5267934169999999,0.3084481845483023
0.5786217709999999,0.553000264,0.37755816067185416,0.559483625,0.5504944439999999,0.33667992765635274
0.5965356640000001,0.572118869,0.38885578510732854,0.5808313330000001,0.5662215260000001,0.338719037314384
0.5858849110000001,0.564496591,0.3717606225325488,0.571978151,0.5520473859999999,0.34269351666025305
0.5934459350000001,0.563517398,0.3794465715153315,0.570469817,0.553147375,0.3413347316848014
0.5867057890000001,0.554064784,0.3768032692874172,0.562874126,0.545375838,0.3367522393428932
0.5632606910000001,0.5312008789999999,0.3542781556368719,0.5372813060000001,0.51995123,0.31514214262501383
0.5595241049999999,0.5272513289999999,0.34965538131898594,0.5369907970000001,0.5185367720000001,0.31163211826765
0.580460824,0.5543461910000002,0.3561673575270425,0.5599390449999999,0.536617579,0.3117749216412541
0.5874322620000001,0.5647506200000001,0.35860581578446366,0.567085068,0.547275645,0.3161333764865568
0.5802812409999999,0.560450081,0.3502101541191009,0.5593980460000001,0.5330060400000001,0.311179115958781
0.580346365,0.5497034609999999,0.35972384180058165,0.556665328,0.537762172,0.30927814870008313
0.5947906359999999,0.566787641,0.38418293805527665,0.574086605,0.5559267569999999,0.3199764607482266
0.580544003,0.5477061550000001,0.3768208509283168,0.552956822,0.5423507909999999,0.3151555484748206
0.584898422,0.551690916,0.3756294851616544,0.5544946159999999,0.544530189,0.3051409791570555
0.585975811,0.547078791,0.3735619496874444,0.5474271340000001,0.542958503,0.2931672025973259
0.5663005360000001,0.5359953700000001,0.3767970002012458,0.5444993870000001,0.5350052180000001,0.29859355323336434
0.570658778,0.5497378810000001,0.38120110537929297,0.5551012860000001,0.5415051799999999,0.30664847140685375
0.5978250260000001,0.5769025560000001,0.3764375127561658,0.5781120020000001,0.5557491100000002,0.30208932832652957
0.5993019639999999,0.5748094750000001,0.37295874672606916,0.572699476,0.554652737,0.2973282984749428
0.579473926,0.562198226,0.3593619864258885,0.554644507,0.5389070789999999,0.27840891561812164
0.597371296,0.589865994,0.3813912334820966,0.5783661929999999,0.5542882350000001,0.2843948495080166
0.6146689110000001,0.618617003,0.3864367517928814,0.602896123,0.5673751939999999,0.276892500931862
0.6114215230000001,0.610386732,0.3782310191288984,0.5934635360000001,0.5621830419999999,0.2819189399754852
0.614436199,0.615607315,0.3950361528881411,0.599630781,0.573644409,0.29076422621457115
0.6277565749999999,0.634313747,0.40499211012369185,0.617451903,0.587507513,0.297274541905022
0.6186826499999999,0.628447473,0.42492066477562745,0.6125022339999999,0.5792845090000001,0.29787713929286086
0.6357814599999999,0.6510514210000001,0.43814140494301496,0.636111564,0.5923148400000001,0.29786075929756717
0.642068854,0.6567605409999999,0.4414606850382204,0.6455222180000001,0.598076227,0.30242820335111625
0.635124169,0.653041963,0.4273013599415594,0.638930983,0.5921520819999999,0.30240809457640605
0.6731580249999999,0.668655895,0.45475917643418906,0.6612708729999999,0.6322009620000001,0.317436407331686
